      0.30767935	1
      0.32832758	1
      0.33035310	1
      0.33459817	1
      0.46814501	1
      0.47234710	1
      0.48118743	1
      0.51834232	1
      0.62396256	1
      0.62408960	1
      0.63640990	1
      0.64809707	1
      0.69302311	1
      0.69403843	1
      0.69451155	1
