# OH line wavelengths in micron, extracted from Rousselot et al., 2000, A & A, 354, 1134
# plus a few atomic lines from Osterbrock et al. (1996)
# wavelengths in vacuum
#
  #1.3301917        1 # faint
   1.3324683        1
  #1.3401247        1 # faint
  #1.3664103        1 # faint
  #1.3689089        1 # faint
  #1.3713421        1
  #1.3716834        1
  #1.3836390        1
  #1.3842113        1
   1.3868320        1
   #########  checked until here
  #1.3902719        1
   1.3911548        1
   1.3951010        1
   1.3985895        1
   1.4022226        1
   1.4044573        1
   1.4058865        1
   1.4069796        1
   1.4086711        1
   1.4102697        1
  #1.4107007        1
   1.4134002        1
   1.4162960        1
   1.4186057        1
   1.4192813        1
   1.4227202        1
   1.4266356        1
   1.4292924        1
  #1.4352271        1
   1.4356720        1
   1.4374413        1
   1.4397754        1
  #1.4469110        1
  #1.4518961        1
  #1.4563982        1
  #1.4604833        1
  #1.4665069        1
  #1.4698437        1
  #1.4702242        1
  #1.4740015        1
  #1.4755589        1
  #1.4772383        1
  #1.4783737        1
  #1.4799832        1
  #1.4805790        1
   1.4833094        1
   1.4864397        1
   1.4886166        1
   1.4931883        1
  #1.5063998        1
  #1.5068968        1
   1.5088276        1
   1.5113725        1
   1.5187140        1
   1.5240954        1
   1.5287789        1
   1.5332402        1
   1.5395334        1
   1.5432157        1
  #1.5500864        1
  #1.5509769        1
  #1.5517873        1
  #1.5540328        1
  #1.5546141        1
   1.5570160        1
   1.5597631        1
  #1.5631266        1
   1.5702539        1
  #1.5842503        1
   1.5848061        1
  #1.5869307        1
  #1.5897288        1
   1.5972597        1
   1.6030832        1
   1.6079753        1
   1.6128608        1
   1.6194615        1
   1.6235376        1
   1.6317162        1
  #1.6341755        1
   1.6351302        1
   1.6360385        1
   1.6388492        1
   1.6414737        1
   1.6442155        1
  #1.6447616        1
   1.6502365        1
   1.6553814        1
  #1.6702639        1
   1.6708852        1
   1.6732479        1
  #1.6763572        1
   1.6840481        1
   1.6903680        1
   1.6955078        1
   1.7008757        1
   1.7078369        1
   1.7123659        1
   1.7210319        1
  #1.7243039        1
   1.7248623        1
   1.7282868        1
   1.7303370        1
   1.7330869        1
   1.7351152        1
   1.7359687        1
   1.7427045        1
   1.7449967        1
  #1.7501229        1
   1.7505897        1
  #1.7664881        1
   1.7671812        1
   1.7698442        1
   1.7733455        1
   1.7811475        1
   1.7880299        1
   1.7934744        1
   1.7993962        1
   1.8067935        1
   1.8118494        1
   1.8211014        1
   1.8254214        1
   1.8313308        1
   1.8352824        1
   1.8364214        1
   1.8375503        1
   1.8400935        1
   1.8433546        1
   1.8459584        1
   1.8504005        1
   1.8526067        1
   1.8587329        1
   1.8758194        1
   1.8765882        1
   1.8796411        1
   1.8836521        1
   1.8914833        1
   1.8990081        1
   1.9048435        1
   1.9114085        1
   1.9193537        1
   1.9250307        1
   1.9350119        1
   1.9399176        1
   1.9518439        1
  #1.9555347        1
   1.9593420        1
   1.9618724        1
   1.9642467        1
   1.9677998        1
   1.9751515        1
   1.9771862        1
   1.9839729        1
  #2.0024830        1
  #2.0033211        1
   2.0068995        1
  #2.0115975        1
   2.0193227        1
   2.0275840        1
   2.0339497        1
   2.0412680        1
   2.0499364        1
   2.0563548        1
  #2.0672845        1
   2.0729015        1
   2.0860246        1
   2.1033264        1
   2.1062094        1
   2.1067935        1
  #2.1096603        1
  #2.1115856        1
  #2.1156116        1
   2.1176557        1
  #2.1232424        1
  #2.1249593        1
