      0.31409197      0.00000
      0.31411197      0.00000
      0.31413197      0.00000
      0.31415198      0.00000
      0.31417201     0.107310
      0.31419201     0.261911
      0.31421201     0.385004
      0.31423202     0.507807
      0.31425202     0.520066
      0.31427202     0.330126
      0.31429202     0.215858
      0.31431202     0.264548
      0.31433203     0.380573
      0.31435203     0.488603
      0.31437203     0.424420
      0.31439206     0.298932
      0.31441207     0.306750
      0.31443207     0.451404
      0.31445207     0.565908
      0.31447207     0.618949
      0.31449208     0.642108
      0.31451208     0.470820
      0.31453208     0.218541
      0.31455208     0.129731
      0.31457209    0.0898959
      0.31459209    0.0406254
      0.31461212     0.138642
      0.31463212     0.409897
      0.31465213     0.583471
      0.31467213     0.582553
      0.31469213     0.461061
      0.31471213     0.208263
      0.31473213    0.0560363
      0.31475214    0.0883692
      0.31477214     0.155914
      0.31479214     0.205265
      0.31481214     0.258073
      0.31483215     0.301682
      0.31485218     0.430482
      0.31487218     0.582977
      0.31489218     0.587877
      0.31491219     0.509061
      0.31493219     0.375688
      0.31495219     0.233961
      0.31497219     0.146398
      0.31499220     0.138045
      0.31501220     0.166510
      0.31503220     0.158694
      0.31505220     0.106770
      0.31507224    0.0583071
      0.31509224    0.0661798
      0.31511224     0.223610
      0.31513224     0.484679
      0.31515224     0.599581
      0.31517225     0.531429
      0.31519225     0.340763
      0.31521225     0.145351
      0.31523225    0.0960064
      0.31525226     0.108515
      0.31527226     0.121206
      0.31529229     0.114758
      0.31531229     0.110160
      0.31533230     0.128149
      0.31535230     0.139098
      0.31537230     0.164537
      0.31539230     0.246806
      0.31541231     0.333516
      0.31543231     0.394399
      0.31545231     0.482483
      0.31547231     0.500459
      0.31549232     0.426669
      0.31551232     0.287244
      0.31553235     0.161015
      0.31555235     0.139068
      0.31557235     0.184777
      0.31559236     0.216146
      0.31561236     0.190068
      0.31563236     0.144070
      0.31565236     0.107165
      0.31567237     0.101770
      0.31569237     0.139495
      0.31571237     0.129024
      0.31573237     0.103656
      0.31575241     0.103498
      0.31577241     0.111719
      0.31579241     0.187825
      0.31581241     0.387279
      0.31583242     0.567590
      0.31585242     0.553920
      0.31587242     0.287626
      0.31589242    0.0581184
      0.31591243      0.00000
      0.31593243      0.00000
      0.31595243      0.00000
      0.31597246      0.00000
      0.31599246      0.00000
      0.31601247      0.00000
      0.31603247    0.0360855
      0.31605247     0.146679
      0.31607247     0.183110
      0.31609248     0.124483
      0.31611248     0.107493
      0.31613248     0.161392
      0.31615248     0.194511
      0.31617249     0.199045
      0.31619252     0.238598
      0.31621252     0.415618
      0.31623252     0.452992
      0.31625253     0.308434
      0.31627253     0.262378
      0.31629253     0.216838
      0.31631253    0.0784064
      0.31633254      0.00000
      0.31635254    0.0379266
      0.31637254     0.196252
      0.31639254     0.282261
      0.31641255     0.259262
      0.31643258     0.229715
      0.31645258     0.218593
      0.31647258     0.240968
      0.31649258     0.223586
      0.31651259     0.178070
      0.31653259     0.201404
      0.31655259     0.231823
      0.31657259     0.243784
      0.31659260     0.271061
      0.31661260     0.284650
      0.31663260     0.272896
      0.31665263     0.268080
      0.31667264     0.293189
      0.31669264     0.330691
      0.31671264     0.345246
      0.31673264     0.277666
      0.31675265     0.179251
      0.31677265     0.129273
      0.31679265     0.134963
      0.31681265     0.170328
      0.31683266     0.204897
      0.31685266     0.223953
      0.31687269     0.175338
      0.31689269     0.132574
      0.31691269     0.153146
      0.31693270     0.175758
      0.31695270     0.189648
      0.31697270     0.188359
      0.31699270     0.188143
      0.31701271     0.168248
      0.31703271     0.151222
      0.31705271     0.204038
      0.31707271     0.236398
      0.31709272     0.245038
      0.31711275     0.216915
      0.31713275     0.164113
      0.31715275     0.165460
      0.31717276     0.184792
      0.31719276     0.177024
      0.31721276     0.164121
      0.31723276     0.172146
      0.31725277     0.217378
      0.31727277     0.209556
      0.31729277     0.174686
      0.31731277     0.173185
      0.31733280     0.186476
      0.31735281     0.190065
      0.31737281     0.175585
      0.31739281     0.158302
      0.31741281     0.157306
      0.31743282     0.176724
      0.31745282     0.199457
      0.31747282     0.225959
      0.31749282     0.202011
      0.31751283     0.136881
      0.31753283     0.115297
      0.31755286     0.139184
      0.31757286     0.124183
      0.31759287     0.102535
      0.31761287     0.124669
      0.31763287     0.119321
      0.31765287    0.0945711
      0.31767288    0.0953040
      0.31769288     0.126306
      0.31771288     0.159130
      0.31773288     0.193903
      0.31775289     0.196173
      0.31777292     0.151442
      0.31779292     0.105011
      0.31781292    0.0741007
      0.31783292    0.0589282
      0.31785293    0.0427183
      0.31787293    0.0306916
      0.31789293    0.0602051
      0.31791293     0.120400
      0.31793294     0.130186
      0.31795294      0.00000
      0.31797294      0.00000
      0.31799294      0.00000
      0.31801298     0.152025
      0.31803298     0.460944
      0.31805298     0.541072
      0.31807298     0.363665
      0.31809299     0.262006
      0.31811299     0.302167
      0.31813299     0.329968
      0.31815299     0.202660
      0.31817300    0.0817940
      0.31819300     0.145517
      0.31821300     0.299694
      0.31823303     0.298784
      0.31825303     0.156351
      0.31827304    0.0867625
      0.31829304     0.164374
      0.31831304     0.275347
      0.31833304     0.297935
      0.31835305     0.222378
      0.31837305     0.108657
      0.31839305     0.108356
      0.31841305     0.247461
      0.31843306     0.329649
      0.31845309     0.289951
      0.31847309     0.205747
      0.31849309     0.138863
      0.31851310    0.0812425
      0.31853310    0.0755119
      0.31855310     0.123504
      0.31857310     0.150695
      0.31859311     0.152833
      0.31861311     0.107316
      0.31863311    0.0260944
      0.31865311      0.00000
      0.31867314      0.00000
      0.31869315    0.0555956
      0.31871315     0.103290
      0.31873315    0.0911750
      0.31875315    0.0778465
      0.31877316    0.0993147
      0.31879316     0.112479
      0.31881316     0.109187
      0.31883316     0.132593
      0.31885317     0.153216
      0.31887317     0.139015
      0.31889317     0.131909
      0.31891320     0.154589
      0.31893321     0.145771
      0.31895321     0.127533
      0.31897321     0.112025
      0.31899321    0.0779725
      0.31901322    0.0955930
